#          t, cst,              etot,             epot,             qe001,            qe002,            qe003,            qe004,            qe005,            qe006,            qe007,            qe008,            qe009,            qe010,            qe011,            qe012,            qe013,            qe014,            qe015,            qe016,            qe017,            qe018,            qe019,            qe020,            qe021,            qe022,            qe023,            qe024,            qe025,            qe026,            qe027,            qe028,            qe029,            qe030,            qe031
     5.00000    4    -263.3332143862   -263.3772178252    -263.5584195252   -263.4122019252   -263.3860384252   -263.3772178252   -263.3446450252   -263.3366397252   -263.3177853252   -263.3165921252   -263.3142076252   -263.3051357252   -263.3040232252   -263.2923196252   -263.2897371252   -263.2858822252   -263.2833612252   -263.2799762252   -263.2720537252   -263.2698022252   -263.2674240252   -263.2654573252   -263.2637623252   -263.2619911252   -263.2609038252   -263.2549894252   -263.2545426252   -263.2516907252   -263.2465054252   -263.2440750252   -263.2403901252   -263.2396055252   -263.2364325252
     5.50000    4    -263.3332857387   -263.3816565973    -263.5614222973   -263.4161843973   -263.3894938973   -263.3816565973   -263.3490317973   -263.3392632973   -263.3208736973   -263.3205094973   -263.3183287973   -263.3081239973   -263.3070723973   -263.2949975973   -263.2925754973   -263.2890733973   -263.2861257973   -263.2850135973   -263.2755597973   -263.2731582973   -263.2707765973   -263.2687629973   -263.2666345973   -263.2651182973   -263.2638192973   -263.2582415973   -263.2577350973   -263.2549835973   -263.2500011973   -263.2478134973   -263.2445839973   -263.2422768973   -263.2394345973
     6.00000    4    -263.3333665203   -263.3856297264    -263.5639091264   -263.4196075264   -263.3924931264   -263.3856297264   -263.3529160264   -263.3413177264   -263.3247202264   -263.3226759264   -263.3219599264   -263.3105734264   -263.3095171264   -263.2971188264   -263.2948800264   -263.2916708264   -263.2896912264   -263.2883183264   -263.2787221264   -263.2759752264   -263.2734876264   -263.2714733264   -263.2690311264   -263.2677506264   -263.2660934264   -263.2611542264   -263.2600730264   -263.2577395264   -263.2530331264   -263.2510514264   -263.2485375264   -263.2443651264   -263.2432772264
     6.50000    4    -263.3334259686   -263.3879251616    -263.5647054616   -263.4212182616   -263.3938515616   -263.3879251616   -263.3550571616   -263.3416413616   -263.3269065616   -263.3239748616   -263.3230794616   -263.3113199616   -263.3102061616   -263.2975063616   -263.2954892616   -263.2928055616   -263.2925025616   -263.2887482616   -263.2804377616   -263.2770854616   -263.2744101616   -263.2724183616   -263.2697677616   -263.2687647616   -263.2665534616   -263.2623148616   -263.2605836616   -263.2587946616   -263.2544836616   -263.2525489616   -263.2509137616   -263.2447689616   -263.2444316616
     7.00000    4    -263.3334357336   -263.3876917208    -263.5629948208   -263.4201321208   -263.3927441208   -263.3876917208   -263.3545751208   -263.3394273208   -263.3265551208   -263.3235275208   -263.3209580208   -263.3095674208   -263.3083381208   -263.2953406208   -263.2938280208   -263.2931282208   -263.2909001208   -263.2865875208   -263.2799163208   -263.2756668208   -263.2727944208   -263.2708281208   -263.2680178208   -263.2673675208   -263.2644127208   -263.2608992208   -263.2584739208   -263.2573266208   -263.2535919208   -263.2514348208   -263.2507625208   -263.2432303208   -263.2425252208
     7.50000    4    -263.3333837009   -263.3848665662    -263.5587466662   -263.4162703662   -263.3891355662   -263.3848665662   -263.3513796662   -263.3346553662   -263.3235889662   -263.3206009662   -263.3162716662   -263.3053082662   -263.3039025662   -263.2915249662   -263.2906015662   -263.2889753662   -263.2867818662   -263.2818147662   -263.2771019662   -263.2716837662   -263.2686698662   -263.2667483662   -263.2637766662   -263.2635111662   -263.2596863662   -263.2569126662   -263.2538396662   -263.2531899662   -263.2503138662   -263.2481128662   -263.2475457662   -263.2394351662   -263.2378476662
     8.00000    4    -263.3332874021   -263.3803375773    -263.5528768773   -263.4105299773   -263.3839439773   -263.3803375773   -263.3463355773   -263.3282594773   -263.3188911773   -263.3160827773   -263.3099552773   -263.2994816773   -263.2978545773   -263.2877558773   -263.2842465773   -263.2828788773   -263.2811158773   -263.2754046773   -263.2728291773   -263.2660472773   -263.2629929773   -263.2611643773   -263.2582447773   -263.2578474773   -263.2533466773   -263.2513221773   -263.2479960773   -263.2469316773   -263.2454949773   -263.2436162773   -263.2420856773   -263.2341205773   -263.2317841773
     8.50000    4    -263.3331947481   -263.3756471046    -263.5469432046   -263.4044881046   -263.3787362046   -263.3756471046   -263.3409674046   -263.3218283046   -263.3140042046   -263.3114978046   -263.3035885046   -263.2936681046   -263.2918153046   -263.2836909046   -263.2778954046   -263.2766986046   -263.2754710046   -263.2694031046   -263.2681549046   -263.2603087046   -263.2573548046   -263.2556726046   -263.2529185046   -263.2520244046   -263.2470171046   -263.2457346046   -263.2422875046   -263.2406580046   -263.2403659046   -263.2389305046   -263.2365334046   -263.2289810046   -263.2266950046
     9.00000    4    -263.3331534061   -263.3722677388    -263.5424094388   -263.3996682388   -263.3749832388   -263.3722677388   -263.3367326388   -263.3168674388   -263.3104023388   -263.3082791388   -263.2986642388   -263.2893510388   -263.2873256388   -263.2807046388   -263.2730787388   -263.2719474388   -263.2713067388   -263.2663980388   -263.2634141388   -263.2559274388   -263.2532554388   -263.2517497388   -263.2490899388   -263.2477001388   -263.2422373388   -263.2416436388   -263.2380179388   -263.2370907388   -263.2358713388   -263.2349104388   -263.2324302388   -263.2256244388   -263.2228993388
     9.50000    4    -263.3331756596   -263.3708826955    -263.5399197955   -263.3968045955   -263.3733274955   -263.3708826955   -263.3343002955   -263.3140653955   -263.3087691955   -263.3070507955   -263.2958605955   -263.2871879955   -263.2850796955   -263.2794146955   -263.2704800955   -263.2693552955   -263.2692463955   -263.2657852955   -263.2604962955   -263.2535485955   -263.2513882955   -263.2500255955   -263.2473686955   -263.2455650955   -263.2398654955   -263.2395563955   -263.2360245955   -263.2352699955   -263.2343042955   -263.2319730955   -263.2304669955   -263.2245961955   -263.2209661955
    10.00000    4    -263.3332367825   -263.3711744380    -263.5391026380   -263.3956274380   -263.3733910380   -263.3711744380   -263.3333535380   -263.3130855380   -263.3087968380   -263.3074368380   -263.2948399380   -263.2868124380   -263.2846799380   -263.2795119380   -263.2697407380   -263.2689366380   -263.2686166380   -263.2668247380   -263.2593774380   -263.2528159380   -263.2514358380   -263.2500740380   -263.2473607380   -263.2452784380   -263.2397239380   -263.2389401380   -263.2360666380   -263.2347922380   -263.2342180380   -263.2307740380   -263.2302987380   -263.2253251380   -263.2209924380
    10.50000    4    -263.3333049255   -263.3721640614    -263.5389385614   -263.3952090614   -263.3741603614   -263.3721640614   -263.3329510614   -263.3129288614   -263.3095378614   -263.3084321614   -263.2946125614   -263.2872023614   -263.2850184614   -263.2801013614   -263.2698506614   -263.2693175614   -263.2689603614   -263.2682513614   -263.2591008614   -263.2528221614   -263.2523119614   -263.2508088614   -263.2480428614   -263.2458349614   -263.2404217614   -263.2391403614   -263.2369045614   -263.2351882614   -263.2342569614   -263.2308972614   -263.2304181614   -263.2266584614   -263.2228498614
    11.00000    4    -263.3333541158   -263.3727193346    -263.5382957346   -263.3944788346   -263.3745281346   -263.3727193346   -263.3320447346   -263.3124602346   -263.3099195346   -263.3089193346   -263.2940591346   -263.2872175346   -263.2848822346   -263.2801511346   -263.2699033346   -263.2695246346   -263.2692126346   -263.2684314346   -263.2585409346   -263.2531987346   -263.2521578346   -263.2510058346   -263.2482895346   -263.2460854346   -263.2407804346   -263.2390304346   -263.2374624346   -263.2350896346   -263.2336060346   -263.2310764346   -263.2298069346   -263.2274169346   -263.2245997346
    11.50000    4    -263.3333680923   -263.3719756683    -263.5363445683   -263.3926359683   -263.3736924683   -263.3719756683   -263.3298942683   -263.3108355683   -263.3091353683   -263.3080746683   -263.2923440683   -263.2860090683   -263.2834166683   -263.2788721683   -263.2694646683   -263.2682250683   -263.2678876683   -263.2672039683   -263.2568388683   -263.2526458683   -263.2508453683   -263.2495340683   -263.2472637683   -263.2451531683   -263.2399497683   -263.2377320683   -263.2369863683   -263.2335308683   -263.2316431683   -263.2299428683   -263.2281967683   -263.2267878683   -263.2248899683
    11.50000    3    -263.3333673725   -263.3736910485    -263.5363436485   -263.3926359485   -263.3736910485   -263.3719749485   -263.3298941485   -263.3108358485   -263.3091349485   -263.3080747485   -263.2923440485   -263.2860080485   -263.2834169485   -263.2788721485   -263.2694637485   -263.2682247485   -263.2678868485   -263.2672040485   -263.2568390485   -263.2526441485   -263.2508445485   -263.2495340485   -263.2472624485   -263.2451527485   -263.2399487485   -263.2377322485   -263.2369837485   -263.2335297485   -263.2316432485   -263.2299421485   -263.2281960485   -263.2267862485   -263.2248874485
    12.00000    3    -263.3333468964   -263.3708761082    -263.5328796082   -263.3893013082   -263.3708761082   -263.3694720082   -263.3266605082   -263.3073727082   -263.3064496082   -263.3052816082   -263.2886847082   -263.2830922082   -263.2802904082   -263.2760332082   -263.2675379082   -263.2651528082   -263.2646290082   -263.2639616082   -263.2532372082   -263.2514591082   -263.2483291082   -263.2461238082   -263.2444991082   -263.2422041082   -263.2374778082   -263.2352098082   -263.2345042082   -263.2305672082   -263.2282289082   -263.2272274082   -263.2260201082   -263.2240273082   -263.2232000082
    12.50000    3    -263.3332988427   -263.3669241766    -263.5280204766   -263.3847245766   -263.3669241766   -263.3654966766   -263.3221511766   -263.3031432766   -263.3019850766   -263.3011482766   -263.2837594766   -263.2788410766   -263.2757516766   -263.2718668766   -263.2641011766   -263.2608381766   -263.2600488766   -263.2592975766   -263.2491997766   -263.2480030766   -263.2444091766   -263.2413010766   -263.2403334766   -263.2379345766   -263.2337294766   -263.2320414766   -263.2299499766   -263.2261610766   -263.2242217766   -263.2230298766   -263.2227434766   -263.2203188766   -263.2186595766
    13.00000    3    -263.3332469746   -263.3624747443    -263.5224446443   -263.3795287443   -263.3624747443   -263.3606487443   -263.3170899443   -263.2986420443   -263.2965319443   -263.2962105443   -263.2781311443   -263.2738671443   -263.2704291443   -263.2670917443   -263.2597853443   -263.2558344443   -263.2547228443   -263.2538167443   -263.2456532443   -263.2424967443   -263.2397175443   -263.2359362443   -263.2352737443   -263.2329213443   -263.2294331443   -263.2279426443   -263.2245915443   -263.2211257443   -263.2204954443   -263.2186481443   -263.2174937443   -263.2159995443   -263.2129010443
    13.50000    3    -263.3331988168   -263.3583109534    -263.5170007534   -263.3745057534   -263.3583109534   -263.3557496534   -263.3123215534   -263.2943637534   -263.2917190534   -263.2907295534   -263.2725427534   -263.2689610534   -263.2651563534   -263.2626053534   -263.2553525534   -263.2509033534   -263.2493532534   -263.2483592534   -263.2421196534   -263.2369864534   -263.2350437534   -263.2310357534   -263.2300125534   -263.2279564534   -263.2253824534   -263.2235778534   -263.2192148534   -263.2173764534   -263.2159851534   -263.2146510534   -263.2122245534   -263.2115066534   -263.2071518534
    14.00000    3    -263.3331565143   -263.3552067093    -263.5125420093   -263.3704609093   -263.3552067093   -263.3516736093   -263.3086689093   -263.2910774093   -263.2880089093   -263.2859523093   -263.2677707093   -263.2649300093   -263.2608213093   -263.2592703093   -263.2515784093   -263.2468260093   -263.2447042093   -263.2437902093   -263.2392650093   -263.2323971093   -263.2311971093   -263.2272961093   -263.2256132093   -263.2238928093   -263.2221373093   -263.2198821093   -263.2150137093   -263.2146361093   -263.2122173093   -263.2116168093   -263.2079967093   -263.2076791093   -263.2022838093
    14.50000    3    -263.3331318301   -263.3538264880    -263.5097968880   -263.3680763880   -263.3538264880   -263.3491687880   -263.3068112880   -263.2894741880   -263.2860147880   -263.2827047880   -263.2644973880   -263.2624769880   -263.2583997880   -263.2575605880   -263.2491607880   -263.2442838880   -263.2414596880   -263.2408478880   -263.2377180880   -263.2294858880   -263.2288771880   -263.2254350880   -263.2228992880   -263.2215295880   -263.2201904880   -263.2176502880   -263.2142837880   -263.2115563880   -263.2108110880   -263.2095671880   -263.2057310880   -263.2051405880   -263.1990324880
    15.00000    3    -263.3331360310   -263.3545560733    -263.5092033733   -263.3677567733   -263.3545560733   -263.3486900733   -263.3071431733   -263.2899677733   -263.2861648733   -263.2814330733   -263.2631621733   -263.2620436733   -263.2589458733   -263.2572428733   -263.2485585733   -263.2437040733   -263.2400741733   -263.2399635733   -263.2378562733   -263.2288667733   -263.2284067733   -263.2259039733   -263.2223282733   -263.2214038733   -263.2199307733   -263.2173357733   -263.2155058733   -263.2115321733   -263.2103972733   -263.2094095733   -263.2056674733   -263.2045820733   -263.1978460733
    15.50000    3    -263.3331778595   -263.3573214886    -263.5107277886   -263.3694472886   -263.3573214886   -263.3502162886   -263.3095969886   -263.2925054886   -263.2884165886   -263.2821236886   -263.2638963886   -263.2635591886   -263.2617833886   -263.2587978886   -263.2497827886   -263.2450760886   -263.2411833886   -263.2404815886   -263.2396420886   -263.2307980886   -263.2297090886   -263.2284496886   -263.2238833886   -263.2234554886   -263.2216351886   -263.2190426886   -263.2183352886   -263.2139767886   -263.2113177886   -263.2110977886   -263.2077055886   -263.2060805886   -263.1987014886
    16.00000    3    -263.3332511590   -263.3614769391    -263.5137537391   -263.3725278391   -263.3614769391   -263.3531402391   -263.3135334391   -263.2964552391   -263.2921351391   -263.2841984391   -263.2672590391   -263.2658291391   -263.2655177391   -263.2618341391   -263.2522756391   -263.2478290391   -263.2438246391   -263.2425277391   -263.2422229391   -263.2348899391   -263.2324216391   -263.2319359391   -263.2271369391   -263.2268961391   -263.2251808391   -263.2226464391   -263.2213819391   -263.2173878391   -263.2146181391   -263.2131334391   -263.2112276391   -263.2090607391   -263.2009975391
    16.50000    3    -263.3333376508   -263.3658978538    -263.5171752538   -263.3759008538   -263.3658978538   -263.3563605538   -263.3178329538   -263.3006948538   -263.2961879538   -263.2866024538   -263.2717604538   -263.2692717538   -263.2679364538   -263.2652705538   -263.2549985538   -263.2509065538   -263.2468292538   -263.2455405538   -263.2442951538   -263.2398429538   -263.2355063538   -263.2352704538   -263.2313505538   -263.2304353538   -263.2293432538   -263.2264340538   -263.2242767538   -263.2206728538   -263.2182663538   -263.2154014538   -263.2151055538   -263.2124502538   -263.2036476538
    17.00000    3    -263.3334077833   -263.3692903845    -263.5197102845   -263.3783005845   -263.3692903845   -263.3585897845   -263.3212018845   -263.3039236845   -263.2992509845   -263.2881092845   -263.2754982845   -263.2716699845   -263.2693646845   -263.2678218845   -263.2567397845   -263.2530710845   -263.2489389845   -263.2476033845   -263.2457439845   -263.2437257845   -263.2376881845   -263.2375000845   -263.2350195845   -263.2331023845   -263.2322944845   -263.2292306845   -263.2261372845   -263.2227413845   -263.2209610845   -263.2180833845   -263.2166619845   -263.2149838845   -263.2053957845
    17.50000    3    -263.3334325349   -263.3706479066    -263.5203618066   -263.3787490066   -263.3706479066   -263.3588145066   -263.3226274066   -263.3051196066   -263.3002721066   -263.2877767066   -263.2772511066   -263.2721290066   -263.2689672066   -263.2684729066   -263.2565651066   -263.2533572066   -263.2491926066   -263.2479544066   -263.2468015066   -263.2441705066   -263.2380286066   -263.2377930066   -263.2367861066   -263.2338336066   -263.2330801066   -263.2301138066   -263.2261303066   -263.2228945066   -263.2216949066   -263.2190879066   -263.2160556066   -263.2156547066   -263.2052811066
    18.00000    3    -263.3333957212   -263.3696901555    -263.5188624555   -263.3769981555   -263.3696901555   -263.3567387555   -263.3218195555   -263.3039814555   -263.2989209555   -263.2853848555   -263.2766781555   -263.2704239555   -263.2669689555   -263.2664850555   -263.2542576555   -263.2515124555   -263.2474181555   -263.2466258555   -263.2462390555   -263.2416700555   -263.2368161555   -263.2359276555   -263.2355635555   -263.2323256555   -263.2315577555   -263.2287816555   -263.2240746555   -263.2211363555   -263.2202100555   -263.2178527555   -263.2141866555   -263.2133498555   -263.2030845555
    18.50000    3    -263.3333080535   -263.3670885259    -263.5159047259   -263.3737611259   -263.3670885259   -263.3530177259   -263.3194419259   -263.3011614259   -263.2958293259   -263.2816616259   -263.2744283259   -263.2672536259   -263.2639275259   -263.2626859259   -263.2505466259   -263.2482265259   -263.2449673259   -263.2441056259   -263.2435234259   -263.2378143259   -263.2344794259   -263.2325593259   -263.2322226259   -263.2292965259   -263.2284252259   -263.2258723259   -263.2206928259   -263.2182942259   -263.2172448259   -263.2150599259   -263.2112070259   -263.2093203259   -263.1995470259
    19.00000    3    -263.3332116775   -263.3642691834    -263.5129437834   -263.3705173834   -263.3642691834   -263.3490697834   -263.3169219834   -263.2980762834   -263.2924058834   -263.2780818834   -263.2719260834   -263.2640656834   -263.2608103834   -263.2590054834   -263.2469133834   -263.2449521834   -263.2433273834   -263.2414279834   -263.2403471834   -263.2341743834   -263.2318382834   -263.2291678834   -263.2288015834   -263.2262192834   -263.2251321834   -263.2227834834   -263.2174317834   -263.2158870834   -263.2142286834   -263.2121625834   -263.2081437834   -263.2054413834   -263.1961251834
    19.50000    3    -263.3331593539   -263.3627558379    -263.5115293379   -263.3688409379   -263.3627558379   -263.3464203379   -263.3157887379   -263.2962529379   -263.2901786379   -263.2761956379   -263.2707003379   -263.2623975379   -263.2591422379   -263.2570022379   -263.2449430379   -263.2439386379   -263.2429558379   -263.2401105379   -263.2384886379   -263.2322921379   -263.2304006379   -263.2273119379   -263.2269415379   -263.2246404379   -263.2232541379   -263.2210174379   -263.2158120379   -263.2153950379   -263.2126933379   -263.2107061379   -263.2065228379   -263.2032709379   -263.1943151379
    20.00000    3    -263.3331748341   -263.3633842017    -263.5125026017   -263.3695881017   -263.3633842017   -263.3459100017   -263.3168785017   -263.2965373017   -263.2899966017   -263.2768278017   -263.2715863017   -263.2630821017   -263.2597488017   -263.2575166017   -263.2471467017   -263.2453430017   -263.2435894017   -263.2409245017   -263.2388063017   -263.2329544017   -263.2310670017   -263.2278337017   -263.2275104017   -263.2254010017   -263.2236663017   -263.2214264017   -263.2174652017   -263.2166197017   -263.2135009017   -263.2115324017   -263.2071840017   -263.2036392017   -263.1949302017
    20.50000    3    -263.3332408323   -263.3659310164    -263.5156101164   -263.3725010164   -263.3659310164   -263.3473130164   -263.3199477164   -263.2987099164   -263.2916450164   -263.2796989164   -263.2743356164   -263.2658663164   -263.2623713164   -263.2602878164   -263.2527139164   -263.2480370164   -263.2462570164   -263.2436681164   -263.2410186164   -263.2358814164   -263.2336236164   -263.2304781164   -263.2302565164   -263.2282443164   -263.2261420164   -263.2239913164   -263.2214282164   -263.2195900164   -263.2164089164   -263.2143984164   -263.2098927164   -263.2062718164   -263.1977649164
    21.00000    3    -263.3333193651   -263.3693559438    -263.5197525438   -263.3764627438   -263.3693559438   -263.3495848438   -263.3239229438   -263.3017291438   -263.2940933438   -263.2836880438   -263.2778660438   -263.2696603438   -263.2659193438   -263.2642048438   -263.2594197438   -263.2518111438   -263.2499581438   -263.2472951438   -263.2440674438   -263.2399616438   -263.2370017438   -263.2341436438   -263.2340745438   -263.2320615438   -263.2296379438   -263.2282610438   -263.2254281438   -263.2235898438   -263.2203174438   -263.2182180438   -263.2135844438   -263.2100479438   -263.2017322438
    21.50000    3    -263.3333770581   -263.3723766105    -263.5235770105   -263.3801028105   -263.3723766105   -263.3514439105   -263.3274855105   -263.3043110105   -263.2960759105   -263.2874300105   -263.2808549105   -263.2731289105   -263.2690618105   -263.2678995105   -263.2657530105   -263.2553129105   -263.2533715105   -263.2505123105   -263.2467022105   -263.2437877105   -263.2399187105   -263.2375996105   -263.2374789105   -263.2354984105   -263.2332932105   -263.2322517105   -263.2282505105   -263.2272450105   -263.2238663105   -263.2216516105   -263.2169437105   -263.2135966105   -263.2054451105
    22.00000    3    -263.3333985361   -263.3740008213    -263.5260244213   -263.3823531213   -263.3740008213   -263.3519091213   -263.3296090213   -263.3054656213   -263.2966253213   -263.2898621213   -263.2822907213   -263.2752346213   -263.2708924213   -263.2704840213   -263.2702077213   -263.2574812213   -263.2554570213   -263.2523425213   -263.2479978213   -263.2461979213   -263.2414217213   -263.2397484213   -263.2394284213   -263.2375180213   -263.2363420213   -263.2340234213   -263.2296842213   -263.2292593213   -263.2259797213   -263.2236509213   -263.2189381213   -263.2158486213   -263.2078748213
    22.50000    3    -263.3333809706   -263.3738089551    -263.5266222551   -263.3827414551   -263.3738089551   -263.3505798551   -263.3298485551   -263.3047810551   -263.2953515551   -263.2905109551   -263.2817777551   -263.2755328551   -263.2732301551   -263.2708621551   -263.2705136551   -263.2578439551   -263.2557515551   -263.2524009551   -263.2476560551   -263.2465445551   -263.2411648551   -263.2400107551   -263.2395201551   -263.2377319551   -263.2374060551   -263.2337866551   -263.2299893551   -263.2286681551   -263.2261444551   -263.2237552551   -263.2191043551   -263.2163256551   -263.2082273551
    23.00000    3    -263.3333381906   -263.3719802109    -263.5255084109   -263.3814134109   -263.3719802109   -263.3476584109   -263.3283527109   -263.3024415109   -263.2924542109   -263.2895102109   -263.2795824109   -263.2742696109   -263.2735902109   -263.2697515109   -263.2685974109   -263.2565388109   -263.2543855109   -263.2508846109   -263.2459549109   -263.2448209109   -263.2394095109   -263.2384932109   -263.2378814109   -263.2367082109   -263.2360478109   -263.2318155109   -263.2286372109   -263.2264425109   -263.2244167109   -263.2221149109   -263.2175641109   -263.2151595109   -263.2071268109
    23.50000    3    -263.3332831840   -263.3691169177    -263.5232595177   -263.3789553177   -263.3691169177   -263.3437713177   -263.3256939177   -263.2990524177   -263.2885535177   -263.2874149177   -263.2765442177   -263.2725025177   -263.2715173177   -263.2675011177   -263.2655313177   -263.2541350177   -263.2519128177   -263.2483591177   -263.2432481177   -263.2418483177   -263.2367379177   -263.2358090177   -263.2350972177   -263.2344686177   -263.2333679177   -263.2287286177   -263.2261294177   -263.2233471177   -263.2213179177   -263.2193210177   -263.2148588177   -263.2129074177   -263.2048067177
    24.00000    3    -263.3332257948   -263.3660421196    -263.5206858196   -263.3761871196   -263.3660421196   -263.3397640196   -263.3226631196   -263.2954348196   -263.2851078196   -263.2843715196   -263.2737787196   -263.2698382196   -263.2687071196   -263.2648977196   -263.2621350196   -263.2514247196   -263.2491119196   -263.2455681196   -263.2401881196   -263.2386443196   -263.2338698196   -263.2328215196   -263.2320300196   -263.2316246196   -263.2303441196   -263.2253643196   -263.2232663196   -263.2201348196   -263.2177694196   -263.2161993196   -263.2117570196   -263.2103420196   -263.2020616196
