     0.617771000000E-02    0.733631000000E-02    0.951010500000E-01    0.440830000000E-03    0.169605000000E-02    0.495713200000E-01    0.920440000000E-01    0.221759400000E-01    0.184881600000E-01    0.340266300000E-01    0.384928000000E-02    0.196439000000E-02    0.352867600000E-01    0.284737000000E-02    0.397100800000E+00    0.123431500000E+00    0.151679410000E+00    0.827976400000E-01    0.108183690000E+00    0.432960000000E-02    0.822930000000E-03    0.142842000000E-01    0.600508000000E-02    0.217398000000E-01    0.817930000000E-03    0.977606000000E-02    0.638042000000E-02    0.142516000000E-01    0.247174000000E-01    0.395025200000E-01
     0.578319000000E-02    0.885242000000E-02    0.927932400000E-01    0.356360000000E-03    0.131891000000E-02    0.908620300000E-01    0.555310400000E-01    0.133813600000E-01    0.120644300000E-01    0.427875800000E-01    0.367198000000E-02    0.146875000000E-02    0.371312000000E-01    0.255576000000E-02    0.413157950000E+00    0.156748380000E+00    0.141570900000E+00    0.532269200000E-01    0.101543560000E+00    0.476111000000E-02    0.799750000000E-03    0.123903200000E-01    0.217550200000E-01    0.331077000000E-02    0.114428000000E-02    0.815522000000E-02    0.668120000000E-02    0.588258000000E-02    0.271390200000E-01    0.444404400000E-01
     0.544233000000E-02    0.106576900000E-01    0.897082400000E-01    0.287480000000E-03    0.936300000000E-03    0.103122770000E+00    0.419726400000E-01    0.955435000000E-02    0.735831000000E-02    0.519719400000E-01    0.309754000000E-02    0.130123000000E-02    0.400324900000E-01    0.421505630000E+00    0.249203000000E-02    0.200444760000E+00    0.124903550000E+00    0.275982900000E-01    0.897092900000E-01    0.629176000000E-02    0.927730000000E-03    0.982864000000E-02    0.213112200000E-01    0.732600000000E-03    0.138371000000E-02    0.594951000000E-02    0.705668000000E-02    0.315436000000E-02    0.270870000000E-01    0.510168000000E-02
     0.517630000000E-02    0.128798900000E-01    0.857022400000E-01    0.232640000000E-03    0.706260000000E-03    0.105917540000E+00    0.270895000000E-02    0.405532200000E-01    0.406521000000E-02    0.618682400000E-01    0.213777000000E-02    0.343177000000E-02    0.392008810000E+00    0.714352500000E-01    0.292060000000E-02    0.243378000000E+00    0.102902030000E+00    0.118430200000E-01    0.766839000000E-01    0.829821000000E-02    0.102146000000E-02    0.724850000000E-02    0.183472000000E-01    0.639920000000E-03    0.148368000000E-02    0.378971000000E-02    0.710601000000E-02    0.235762000000E-02    0.274541000000E-01    0.402575000000E-02
     0.499738000000E-02    0.157245500000E-01    0.806256400000E-01    0.189630000000E-03    0.744030000000E-03    0.106734920000E+00    0.188469000000E-02    0.353563200000E-01    0.193834000000E-02    0.730504600000E-01    0.951520000000E-03    0.163628800000E+00    0.259334650000E+00    0.404720500000E-01    0.433973000000E-02    0.275650590000E+00    0.830475700000E-01    0.484885000000E-02    0.652670700000E-01    0.101861200000E-01    0.115888000000E-02    0.502180000000E-02    0.151597600000E-01    0.104240000000E-02    0.142508000000E-02    0.256450000000E-02    0.572312000000E-02    0.290870000000E-02    0.112712100000E-01    0.201008100000E-01
     0.491100000000E-02    0.194750000000E-01    0.743177900000E-01    0.155810000000E-03    0.109861000000E-02    0.106869390000E+00    0.117019000000E-02    0.314661100000E-01    0.770670000000E-03    0.865978200000E-01    0.386348870000E+00    0.150551000000E-02    0.222675100000E-01    0.418178900000E-01    0.814414000000E-02    0.294096160000E+00    0.688343000000E-01    0.257239000000E-02    0.571719200000E-01    0.102395100000E-01    0.270132000000E-02    0.326061000000E-02    0.122160500000E-01    0.187292000000E-02    0.106309000000E-02    0.236495000000E-02    0.109295000000E-02    0.634036000000E-02    0.113284000000E-01    0.211048200000E-01
     0.491734000000E-02    0.243885100000E-01    0.666924500000E-01    0.128510000000E-03    0.174967000000E-02    0.107035860000E+00    0.707560000000E-03    0.283670600000E-01    0.266490000000E-03    0.104400760000E+00    0.373292820000E+00    0.112710000000E-02    0.137727800000E-01    0.428372000000E-01    0.245701700000E-01    0.290977090000E+00    0.596412600000E-01    0.214951000000E-02    0.525318200000E-01    0.244458000000E-02    0.115932800000E-01    0.195497000000E-02    0.975951000000E-02    0.234692000000E-02    0.112647000000E-02    0.271470000000E-02    0.170939000000E-02    0.465740000000E-02    0.147255000000E-01    0.170506700000E-01
     0.501164000000E-02    0.303619900000E-01    0.580378100000E-01    0.105050000000E-03    0.261664000000E-02    0.107727080000E+00    0.407360000000E-03    0.259271300000E-01    0.130800000000E-03    0.128800460000E+00    0.342613910000E+00    0.336922000000E-02    0.111497000000E-01    0.434720800000E-01    0.197466530000E+00    0.125011730000E+00    0.539381800000E-01    0.243097000000E-02    0.500196400000E-01    0.190624000000E-02    0.130747600000E-01    0.102474000000E-02    0.793227000000E-02    0.289758000000E-02    0.233076000000E-02    0.204388000000E-02    0.235879000000E-02    0.354720000000E-02    0.197017800000E-01    0.461895000000E-02
     0.518328000000E-02    0.364969800000E-01    0.494180700000E-01    0.835700000000E-04    0.358590000000E-02    0.109329070000E+00    0.251950000000E-03    0.240436600000E-01    0.158920000000E-03    0.160509430000E+00    0.301210660000E+00    0.786587000000E-02    0.841377000000E-02    0.438151300000E-01    0.313029070000E+00    0.113393500000E-01    0.505009800000E-01    0.349128000000E-02    0.475063600000E-01    0.225147000000E-02    0.141520300000E-01    0.323540000000E-03    0.681945000000E-02    0.461280000000E-02    0.278929000000E-02    0.107593000000E-02    0.326969000000E-02    0.296174000000E-02    0.219754300000E-01    0.620930000000E-03
     0.541513000000E-02    0.412658600000E-01    0.424823200000E-01    0.628800000000E-04    0.455437000000E-02    0.112092910000E+00    0.323250000000E-03    0.226559900000E-01    0.232420000000E-03    0.194106000000E+00    0.256430240000E+00    0.139329600000E-01    0.800003000000E-02    0.421951400000E-01    0.317326670000E+00    0.347486000000E-02    0.484637800000E-01    0.652528000000E-02    0.423924900000E-01    0.310401000000E-02    0.158119300000E-01    0.266083000000E-02    0.348650000000E-02    0.816174000000E-02    0.169624000000E-02    0.135110000000E-02    0.315098000000E-02    0.287310000000E-02    0.207894600000E-01    0.102568000000E-02
     0.568410000000E-02    0.433323800000E-01    0.386344100000E-01    0.427900000000E-04    0.550325000000E-02    0.116051530000E+00    0.750510000000E-03    0.217752600000E-01    0.315500000000E-03    0.217666440000E+00    0.221349250000E+00    0.221125000000E-01    0.425413700000E-01    0.116466500000E-01    0.303312300000E+00    0.207301000000E-02    0.468828800000E-01    0.126791800000E-01    0.335063500000E-01    0.436662000000E-02    0.182518000000E-01    0.470573000000E-02    0.117968000000E-02    0.984992000000E-02    0.359082000000E-02    0.604430000000E-03    0.343919000000E-02    0.320040000000E-02    0.182162900000E-01    0.392029000000E-02
     0.596262000000E-02    0.418264900000E-01    0.387454400000E-01    0.242700000000E-04    0.662637000000E-02    0.121115740000E+00    0.134835000000E-02    0.214809600000E-01    0.463190000000E-03    0.222581930000E+00    0.205675330000E+00    0.407584500000E-01    0.507337000000E-01    0.966176000000E-01    0.184795240000E+00    0.161020000000E-02    0.387192700000E-01    0.250599300000E-01    0.249476800000E-01    0.560645000000E-02    0.213961800000E-01    0.561197000000E-02    0.755960000000E-03    0.112381300000E-01    0.400902000000E-02    0.169958000000E-02    0.387250000000E-02    0.388855000000E-02    0.150003000000E-01    0.456574000000E-02
     0.622450000000E-02    0.364649000000E-01    0.430639500000E-01    0.102600000000E-04    0.871284000000E-02    0.126868310000E+00    0.132956000000E-02    0.218677400000E-01    0.694590000000E-03    0.209255960000E+00    0.210587920000E+00    0.244074470000E+00    0.515564200000E-01    0.316769900000E-01    0.345200800000E-01    0.133036000000E-02    0.212461600000E-01    0.386731600000E-01    0.249332800000E-01    0.649592000000E-02    0.249783000000E-01    0.704481000000E-02    0.637120000000E-03    0.119963600000E-01    0.415557000000E-02    0.327329000000E-02    0.434785000000E-02    0.499961000000E-02    0.112777900000E-01    0.487916000000E-02
     0.644499000000E-02    0.284145000000E-01    0.503455700000E-01    0.660000000000E-05    0.150980200000E-01    0.129001370000E+00    0.903810000000E-03    0.229501100000E-01    0.888990000000E-03    0.183005900000E+00    0.233157630000E+00    0.270398050000E+00    0.308352200000E-01    0.262400900000E-01    0.185285500000E-01    0.110488000000E-02    0.203997600000E-01    0.224592100000E-01    0.388818100000E-01    0.709270000000E-02    0.285846300000E-01    0.918342000000E-02    0.783360000000E-03    0.116042200000E-01    0.452602000000E-02    0.476494000000E-02    0.443140000000E-02    0.777232000000E-02    0.630742000000E-02    0.558057000000E-02
     0.644421000000E-02    0.283681200000E-01    0.503899400000E-01    0.657000000000E-05    0.150910200000E-01    0.129006500000E+00    0.906790000000E-03    0.229500200000E-01    0.889690000000E-03    0.182988710000E+00    0.233123030000E+00    0.270413270000E+00    0.308073200000E-01    0.262621700000E-01    0.185175300000E-01    0.110546000000E-02    0.203998300000E-01    0.224880900000E-01    0.388552600000E-01    0.709209000000E-02    0.285949000000E-01    0.918071000000E-02    0.782710000000E-03    0.116179600000E-01    0.452599000000E-02    0.476417000000E-02    0.443078000000E-02    0.776239000000E-02    0.631448000000E-02    0.558850000000E-02
     0.671860000000E-02    0.450611100000E-01    0.329207700000E-01    0.138400000000E-04    0.516225800000E-01    0.955347500000E-01    0.127744000000E-02    0.242855900000E-01    0.121394000000E-02    0.179696820000E+00    0.244534520000E+00    0.249752970000E+00    0.384112300000E-01    0.177993400000E-01    0.172349500000E-01    0.117435000000E-02    0.248893600000E-01    0.114956600000E-01    0.456954200000E-01    0.736429000000E-02    0.310083000000E-01    0.121443000000E-01    0.860715000000E-02    0.210885000000E-02    0.475447000000E-02    0.654332000000E-02    0.569124000000E-02    0.100000400000E-01    0.466422000000E-02    0.313701000000E-02
     0.696185000000E-02    0.615626600000E-01    0.157098300000E-01    0.330900000000E-04    0.131070290000E+00    0.183539200000E-01    0.256448000000E-02    0.257263000000E-01    0.135666000000E-02    0.171142110000E+00    0.270734810000E+00    0.220368370000E+00    0.388881900000E-01    0.130516600000E-01    0.215778400000E-01    0.185832500000E-01    0.757681000000E-02    0.820903000000E-02    0.450292800000E-01    0.121158000000E-01    0.324186700000E-01    0.166061200000E-01    0.495186000000E-02    0.281436000000E-02    0.465532000000E-02    0.746060000000E-02    0.105755100000E-01    0.669907000000E-02    0.436517000000E-02    0.196185000000E-02
     0.718878000000E-02    0.710150900000E-01    0.551254000000E-02    0.669300000000E-04    0.148173860000E+00    0.222637000000E-02    0.462835000000E-02    0.267761700000E-01    0.128071000000E-02    0.163183280000E+00    0.308242760000E+00    0.183977530000E+00    0.383798100000E-01    0.100518300000E-01    0.250044800000E-01    0.219165500000E-01    0.295808000000E-02    0.701781000000E-02    0.253892100000E-01    0.355753700000E-01    0.322990400000E-01    0.200994000000E-01    0.145978000000E-02    0.436137000000E-02    0.330575000000E-02    0.812403000000E-02    0.146487200000E-01    0.529806000000E-02    0.141196000000E-02    0.299699000000E-02
     0.741924000000E-02    0.738422700000E-01    0.183715000000E-02    0.115550000000E-03    0.151508220000E+00    0.438321000000E-02    0.144688000000E-02    0.268952300000E-01    0.108826000000E-02    0.158505670000E+00    0.352279680000E+00    0.143786650000E+00    0.378928000000E-01    0.844672000000E-02    0.264979000000E-01    0.202671400000E-01    0.262424000000E-02    0.652497000000E-02    0.713794000000E-02    0.579595900000E-01    0.309064200000E-01    0.180545100000E-01    0.233293000000E-02    0.625840000000E-02    0.504800000000E-02    0.501662000000E-02    0.153808300000E-01    0.499202000000E-02    0.646130000000E-03    0.381412000000E-02
     0.766977000000E-02    0.738571400000E-01    0.813830000000E-03    0.177600000000E-03    0.151920240000E+00    0.654556000000E-02    0.452670000000E-03    0.256673400000E-01    0.105523000000E-02    0.157475810000E+00    0.395578060000E+00    0.106277260000E+00    0.377702700000E-01    0.739454000000E-02    0.266775700000E-01    0.175961500000E-01    0.290378000000E-02    0.621492000000E-02    0.312997000000E-02    0.665596000000E-01    0.292508700000E-01    0.121731000000E-01    0.441800000000E-02    0.496176000000E-02    0.860879000000E-02    0.206265000000E-02    0.159850900000E-01    0.229755000000E-02    0.322366000000E-02    0.442531000000E-02
     0.795809000000E-02    0.728585500000E-01    0.615570000000E-03    0.249490000000E-03    0.150850160000E+00    0.875931000000E-02    0.219520000000E-03    0.227636800000E-01    0.208481000000E-02    0.220175110000E+00    0.371852560000E+00    0.761607100000E-01    0.381169000000E-01    0.636588000000E-02    0.262465300000E-01    0.145097500000E-01    0.386544000000E-02    0.556845000000E-02    0.266913000000E-02    0.718342500000E-01    0.264422600000E-01    0.510758000000E-02    0.567412000000E-02    0.547114000000E-02    0.104187300000E-01    0.525490000000E-02    0.102832700000E-01    0.783770000000E-03    0.470826000000E-02    0.477192000000E-02
     0.829010000000E-02    0.714123500000E-01    0.670680000000E-03    0.326240000000E-03    0.148571790000E+00    0.112173600000E-01    0.267510000000E-03    0.174313500000E-01    0.823671000000E-02    0.355956300000E+00    0.267325610000E+00    0.535447400000E-01    0.388897700000E-01    0.535470000000E-02    0.255018300000E-01    0.114419100000E-01    0.722086000000E-02    0.302563000000E-02    0.279030000000E-02    0.751004800000E-01    0.178723500000E-01    0.309130000000E-02    0.516113000000E-02    0.700049000000E-02    0.551045000000E-02    0.114207800000E-01    0.824801000000E-02    0.137483000000E-02    0.400401000000E-02    0.480465000000E-02
     0.865739000000E-02    0.697125100000E-01    0.806950000000E-03    0.400980000000E-03    0.145096980000E+00    0.140119600000E-01    0.441920000000E-03    0.202949400000E-01    0.313502500000E-01    0.363399820000E+00    0.261853480000E+00    0.367245500000E-01    0.399777000000E-01    0.221990500000E-01    0.693447000000E-02    0.867317000000E-02    0.952797000000E-02    0.217115000000E-02    0.142845000000E-02    0.758619500000E-01    0.814533000000E-02    0.386104000000E-02    0.118131000000E-02    0.120022500000E-01    0.462462000000E-02    0.108489700000E-01    0.850490000000E-02    0.205435000000E-02    0.321225000000E-02    0.454388000000E-02
     0.902373000000E-02    0.678810200000E-01    0.976110000000E-03    0.465700000000E-03    0.140382500000E+00    0.171857700000E-01    0.694690000000E-03    0.204872880000E+00    0.598127900000E-01    0.161078710000E+00    0.275429980000E+00    0.245433200000E-01    0.412686700000E-01    0.216170600000E-01    0.611990000000E-02    0.628107000000E-02    0.910086000000E-02    0.171809000000E-02    0.703260000000E-03    0.232399100000E-01    0.521187000000E-01    0.367413000000E-02    0.798464000000E-02    0.742116000000E-02    0.410273000000E-02    0.776910000000E-02    0.104862000000E-01    0.274468000000E-02    0.249614000000E-02    0.405516000000E-02
     0.932270000000E-02    0.660370200000E-01    0.117477000000E-02    0.512440000000E-03    0.134414310000E+00    0.207176100000E-01    0.104342000000E-02    0.339969530000E+00    0.575900900000E-01    0.313300500000E-01    0.293139620000E+00    0.163622900000E-01    0.426859600000E-01    0.206286000000E-01    0.430129000000E-02    0.616573000000E-02    0.591163000000E-02    0.113092000000E-02    0.126639000000E-02    0.549594000000E-02    0.587892800000E-01    0.773273000000E-02    0.126145600000E-01    0.420684000000E-02    0.411517000000E-02    0.693951000000E-02    0.944441000000E-02    0.341381000000E-02    0.190185000000E-02    0.343023000000E-02
     0.944976000000E-02    0.643419300000E-01    0.141846000000E-02    0.535550000000E-03    0.127313350000E+00    0.244395100000E-01    0.155312000000E-02    0.376955550000E+00    0.292638500000E-01    0.229801500000E-01    0.310255050000E+00    0.115093600000E-01    0.441611300000E-01    0.192773400000E-01    0.312094000000E-02    0.701231000000E-02    0.127170000000E-02    0.934060000000E-03    0.126225000000E-02    0.385323000000E-02    0.456409600000E-01    0.179127200000E-01    0.143138500000E-01    0.289652000000E-02    0.456897000000E-02    0.602086000000E-02    0.436344000000E-02    0.754282000000E-02    0.146674000000E-02    0.276150000000E-02
     0.927348000000E-02    0.629948800000E-01    0.173012000000E-02    0.533940000000E-03    0.119424340000E+00    0.279699100000E-01    0.232408000000E-02    0.388587670000E+00    0.184730000000E-01    0.319760500000E-01    0.314441590000E+00    0.915152000000E-02    0.455790600000E-01    0.175754700000E-01    0.265094000000E-02    0.329570000000E-02    0.102966000000E-02    0.998080000000E-03    0.666790000000E-03    0.467020000000E-02    0.379594700000E-01    0.219607100000E-01    0.152375000000E-01    0.248894000000E-02    0.531220000000E-02    0.478223000000E-02    0.497885000000E-02    0.570693000000E-02    0.135412000000E-02    0.210681000000E-02
     0.867089000000E-02    0.621984000000E-01    0.213335000000E-02    0.511790000000E-03    0.111326240000E+00    0.307005800000E-01    0.348252000000E-02    0.391431440000E+00    0.129705500000E-01    0.355159140000E+00    0.438919000000E-02    0.841954000000E-02    0.467311100000E-01    0.151505700000E-01    0.960870000000E-03    0.152175000000E-02    0.143215000000E-02    0.331844000000E-02    0.810740000000E-03    0.371572000000E-02    0.389288800000E-01    0.174137800000E-01    0.163525900000E-01    0.251932000000E-02    0.570873000000E-02    0.376422000000E-02    0.550896000000E-02    0.116624000000E-02    0.442255000000E-02    0.150330000000E-02
     0.760719000000E-02    0.620737100000E-01    0.264539000000E-02    0.476820000000E-03    0.103680380000E+00    0.319528900000E-01    0.515444000000E-02    0.390043260000E+00    0.949023000000E-02    0.366983780000E+00    0.413037000000E-02    0.855363000000E-02    0.473013800000E-01    0.500875000000E-02    0.107471000000E-02    0.777967000000E-02    0.107972000000E-02    0.668245000000E-02    0.104212000000E-02    0.260985000000E-02    0.436811900000E-01    0.936538000000E-02    0.178571900000E-01    0.278844000000E-02    0.469107000000E-02    0.409720000000E-02    0.586709000000E-02    0.152921000000E-02    0.334739000000E-02    0.973290000000E-03
     0.624820000000E-02    0.625361600000E-01    0.327273000000E-02    0.437150000000E-03    0.969445800000E-01    0.312746900000E-01    0.735110000000E-02    0.386419070000E+00    0.697666000000E-02    0.376070050000E+00    0.405814000000E-02    0.903042000000E-02    0.462270300000E-01    0.336032000000E-02    0.272180000000E-03    0.929532000000E-02    0.724580000000E-03    0.100701800000E-01    0.990140000000E-03    0.257900000000E-02    0.468062500000E-01    0.371797000000E-02    0.192226000000E-01    0.320142000000E-02    0.337612000000E-02    0.480774000000E-02    0.602461000000E-02    0.227452000000E-02    0.272977000000E-02    0.613350000000E-03
     0.499366000000E-02    0.632418300000E-01    0.400926000000E-02    0.399040000000E-03    0.911419900000E-01    0.286901800000E-01    0.974030000000E-02    0.382153480000E+00    0.510171000000E-02    0.381645100000E+00    0.436448000000E-02    0.102659000000E-01    0.727569000000E-02    0.404107000000E-01    0.219478000000E-02    0.758798000000E-02    0.653520000000E-03    0.135859000000E-01    0.754590000000E-03    0.318056000000E-02    0.468430600000E-01    0.305995000000E-02    0.190714100000E-01    0.396448000000E-02    0.269398000000E-02    0.499638000000E-02    0.598762000000E-02    0.339996000000E-02    0.248750000000E-02    0.543210000000E-03
     0.427191000000E-02    0.637823800000E-01    0.483488000000E-02    0.365760000000E-03    0.859087700000E-01    0.246840800000E-01    0.115556800000E-01    0.378904750000E+00    0.377019000000E-02    0.383304440000E+00    0.540452000000E-02    0.380299000000E-02    0.724602000000E-02    0.455493400000E-01    0.547043000000E-02    0.593217000000E-02    0.563930000000E-03    0.172115100000E-01    0.580440000000E-03    0.397543000000E-02    0.451648400000E-01    0.709672000000E-02    0.158622100000E-01    0.466873000000E-02    0.357330000000E-02    0.489545000000E-02    0.580647000000E-02    0.482245000000E-02    0.251309000000E-02    0.783130000000E-03
     0.422461000000E-02    0.639968000000E-01    0.571779000000E-02    0.338600000000E-03    0.807353100000E-01    0.199809000000E-01    0.120936200000E-01    0.378046510000E+00    0.294427000000E-02    0.381252730000E+00    0.741361000000E-02    0.223521000000E-02    0.766400000000E-02    0.443429500000E-01    0.880118000000E-02    0.565432000000E-02    0.355170000000E-03    0.204370500000E-01    0.836070000000E-03    0.431483000000E-02    0.437357600000E-01    0.133647700000E-01    0.808159000000E-02    0.954694000000E-02    0.407482000000E-02    0.468831000000E-02    0.555968000000E-02    0.639772000000E-02    0.272259000000E-02    0.962780000000E-03
     0.468595000000E-02    0.639920700000E-01    0.662170000000E-02    0.317780000000E-03    0.752080500000E-01    0.152970500000E-01    0.113288800000E-01    0.380030280000E+00    0.257772000000E-02    0.375777090000E+00    0.107780600000E-01    0.151871000000E-02    0.742134000000E-02    0.422616500000E-01    0.111718300000E-01    0.734134000000E-02    0.382420000000E-03    0.222972200000E-01    0.184645000000E-02    0.397201000000E-02    0.435576800000E-01    0.181872800000E-01    0.149273000000E-02    0.152362200000E-01    0.449461000000E-02    0.443619000000E-02    0.531497000000E-02    0.796365000000E-02    0.306560000000E-02    0.752330000000E-03
     0.541159000000E-02    0.639374700000E-01    0.751153000000E-02    0.302850000000E-03    0.692045600000E-01    0.111391500000E-01    0.981234000000E-02    0.384385790000E+00    0.260133000000E-02    0.365500840000E+00    0.171102900000E-01    0.168605000000E-02    0.699871000000E-02    0.399689400000E-01    0.121942500000E-01    0.107933900000E-01    0.553410000000E-03    0.224454700000E-01    0.328606000000E-02    0.385159000000E-02    0.443804200000E-01    0.668711000000E-02    0.173752300000E-01    0.146698000000E-01    0.524581000000E-02    0.414291000000E-02    0.511474000000E-02    0.938553000000E-02    0.351377000000E-02    0.392450000000E-03
     0.623065000000E-02    0.639283000000E-01    0.835856000000E-02    0.292870000000E-03    0.628771600000E-01    0.776634000000E-02    0.814382000000E-02    0.390028330000E+00    0.289967000000E-02    0.210090460000E+00    0.159177030000E+00    0.114277600000E-01    0.651147000000E-02    0.378520600000E-01    0.119340500000E-01    0.155341300000E-01    0.435830000000E-03    0.209464000000E-01    0.296352000000E-02    0.691331000000E-02    0.452818400000E-01    0.220472000000E-02    0.269637200000E-01    0.702291000000E-02    0.128189700000E-01    0.375460000000E-02    0.498168000000E-02    0.105545500000E-01    0.402038000000E-02    0.739800000000E-04
